,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
1730,1233,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.13125519400196628,0.0,0.01,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.01,9152.0,0.8922418846921173,0.13125519400196628
1731,2697,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5090358274772933,0.0,0.01,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.01,1947.0,0.7004301359601098,0.5090358274772933
1732,1954,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.003694321955984,0.0,0.02,1.0,prospective_motor,False,0.75,0.0,0.5,0.02,228.0,0.17314241697829175,4.003694321955984
1733,2595,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.258353706336484,0.0,0.01,4.0,prospective_motor,False,12.0,0.0,0.5,0.01,3965.0,0.8808705311556245,0.258353706336484
1734,4652,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.45726830375413435,0.0,0.03,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.03,1894.0,0.7512635519150122,0.45726830375413435
1735,5229,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.008291513012524,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,237.0,0.06048420224160436,4.008291513012524
1736,2079,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.002298262539449,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,260.0,0.15640329173404866,4.002298262539449
1737,784,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.019188640566616,0.0,0.02,2.0,prospective_motor,False,3.0,0.0,0.5,0.02,1082.0,0.5511011668470169,1.019188640566616
1738,2807,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.20985502797957195,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,5078.0,0.8222154417577029,0.20985502797957195
1739,3853,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4964882134688095,0.0,0.02,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.02,2084.0,0.7796564747397906,0.4964882134688095
1740,840,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,3.9876355540512227,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,233.0,0.09522530619846145,3.9876355540512227
1741,2555,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.20523886352498089,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,4537.0,0.8281742890442665,0.20523886352498089
1742,5198,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5255105204259991,0.0,0.03,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.03,1480.0,0.6734631020472222,0.5255105204259991
1743,299,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9799109626766704,0.0,0.03,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.03,467.0,0.34514967491419823,1.9799109626766704
1744,4201,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,3.9860998880289378,0.0,0.02,1.0,prospective_motor,False,0.75,0.0,0.5,0.02,236.0,0.05712828389323932,3.9860998880289378
1745,998,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5035440528243035,0.0,0.03,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.03,2024.0,0.7723437084638903,0.5035440528243035
1746,3641,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0424682670682108,0.0,0.03,2.0,prospective_motor,False,3.0,0.0,0.5,0.03,883.0,0.6058509214888719,1.0424682670682108
1747,3454,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4841801317084131,0.0,0.02,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.02,1854.0,0.7652859124354209,0.4841801317084131
1748,3134,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9661545001636849,0.0,0.03,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.03,536.0,0.3310042619036429,1.9661545001636849
1749,1255,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.10862463751575198,0.0,0.02,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.02,8756.0,0.8516899267259922,0.10862463751575198
1750,4041,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.502324844070972,0.0,0.01,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.01,1825.0,0.7861085384104163,0.502324844070972
1751,4046,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.30909691660027816,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,3457.0,0.8933372430366248,0.30909691660027816
1752,3994,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0259498610005036,0.0,0.02,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.02,648.0,0.3196992580936365,2.0259498610005036
1753,5106,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9920463873783822,0.0,0.01,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.01,500.0,0.3507716504673111,1.9920463873783822
1754,790,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.2709373361458946,0.0,0.02,4.0,prospective_motor,False,12.0,0.0,0.5,0.02,3958.0,0.803720372122857,0.2709373361458946
1755,4847,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.14573717933138772,0.0,0.03,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.03,5717.0,0.8978516396285775,0.14573717933138772
1756,5068,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.9992588973091824,0.0,0.02,2.0,prospective_motor,False,3.0,0.0,0.5,0.02,980.0,0.5595870335240067,0.9992588973091824
1757,3339,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,3.9988702795076736,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,248.0,0.11004404213187778,3.9988702795076736
1758,1971,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.06832835918149227,0.0,0.01,8.0,prospective_motor,False,48.0,0.0,0.5,0.01,14197.0,0.9272187826838804,0.06832835918149227
1759,472,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5222209011506258,0.0,0.02,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.02,1966.0,0.584095849501224,0.5222209011506258
1760,4405,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.12552928639772531,0.0,0.02,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.02,7767.0,0.8728790871292176,0.12552928639772531
1761,2469,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.2555258943699918,0.0,0.01,4.0,prospective_motor,False,12.0,0.0,0.5,0.01,3978.0,0.7612911768255272,0.2555258943699918
1762,4397,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0146130049075215,0.0,0.03,2.0,prospective_motor,False,3.0,0.0,0.5,0.03,811.0,0.7101378934348672,1.0146130049075215
1763,3118,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5188702726004099,0.0,0.02,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.02,2094.0,0.7750566075174465,0.5188702726004099
1764,2345,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.22146103749035845,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,4379.0,0.871420973543617,0.22146103749035845
1765,3699,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0059810371344873,0.0,0.01,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.01,501.0,0.38845616291337126,2.0059810371344873
1766,2638,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25122704592949613,0.0,0.02,4.0,prospective_motor,False,12.0,0.0,0.5,0.02,3872.0,0.8306929142441781,0.25122704592949613
1767,603,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.14774511493421288,0.0,0.01,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.01,7049.0,0.965633808329681,0.14774511493421288
1768,2191,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0270423817765393,0.0,0.02,2.0,prospective_motor,False,3.0,0.0,0.5,0.02,1079.0,0.5367164881746863,1.0270423817765393
1769,5034,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.11472807050322985,0.0,0.01,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.01,10183.0,0.8778480243103404,0.11472807050322985
1770,486,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9983851135778568,0.0,0.01,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.01,451.0,0.31148335797331855,1.9983851135778568
1771,4870,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.06024462269895278,0.0,0.02,8.0,prospective_motor,False,48.0,0.0,0.5,0.02,18529.0,0.940687617600899,0.06024462269895278
1772,4013,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.001626882076361,0.0,0.03,1.0,prospective_motor,False,0.75,0.0,0.5,0.03,255.0,0.19568551397268644,4.001626882076361
1773,4324,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.08187903105145046,0.0,0.02,8.0,prospective_motor,False,48.0,0.0,0.5,0.02,13791.0,0.953109924144775,0.08187903105145046
1774,3739,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,3.998356489220948,0.0,0.02,1.0,prospective_motor,False,0.75,0.0,0.5,0.02,216.0,0.18489987708110928,3.998356489220948
1775,4896,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0073429459374705,0.0,0.01,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.01,557.0,0.3561736975644064,2.0073429459374705
1776,3007,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.018855569926038,0.0,0.02,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.02,485.0,0.3583717950425342,2.018855569926038
1777,2826,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25231237185900496,0.0,0.01,4.0,prospective_motor,False,12.0,0.0,0.5,0.01,4022.0,0.7944774892181122,0.25231237185900496
1778,2876,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.011857136525992608,0.0,0.03,8.0,prospective_motor,False,48.0,0.0,0.5,0.03,,0.44623016388265585,0.011857136525992608
1779,3195,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9991126034138949,0.0,0.01,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.01,582.0,0.36447232054361195,1.9991126034138949
1780,3760,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.005622592511855,0.0,0.02,1.0,prospective_motor,False,0.75,0.0,0.5,0.02,269.0,0.1500870736381328,4.005622592511855
1781,3615,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0059286442564512,0.0,0.01,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.01,595.0,0.32502472824407413,2.0059286442564512
1782,416,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.08391880333911335,0.0,0.03,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.03,10754.0,0.8845340781655068,0.08391880333911335
1783,3833,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.504321654561546,0.0,0.03,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.03,2319.0,0.7675815054221503,0.504321654561546
1784,107,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.014819758161261,0.0,0.03,1.0,prospective_motor,False,0.75,0.0,0.5,0.03,235.0,0.14320555311456473,4.014819758161261
1785,4080,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0045317967002092,0.0,0.01,2.0,prospective_motor,False,3.0,0.0,0.5,0.01,852.0,0.5159596506489362,1.0045317967002092
1786,1989,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.12236281941461187,0.0,0.01,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.01,7337.0,0.894300695667569,0.12236281941461187
1787,3638,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0060026552721797,0.0,0.03,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.03,439.0,0.28790106323504533,2.0060026552721797
1788,4101,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.986029082734,0.0,0.01,2.0,prospective_motor,False,3.0,0.0,0.5,0.01,1097.0,0.537977859505084,0.986029082734
1789,3150,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,3.9985201248066375,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,285.0,0.2290175833189522,3.9985201248066375
1790,4066,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.2407161886073983,0.0,0.02,4.0,prospective_motor,False,12.0,0.0,0.5,0.02,3951.0,0.8749729911951442,0.2407161886073983
1791,3406,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9576373718328828,0.0,0.02,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.02,509.0,0.27389746812498217,1.9576373718328828
1792,3353,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.20620175223381626,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,4566.0,0.8342730014177809,0.20620175223381626
1793,1682,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,3.957710787591398,0.0,0.03,1.0,prospective_motor,False,0.75,0.0,0.5,0.03,283.0,0.17931521136005024,3.957710787591398
1794,4377,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4996716507135529,0.0,0.01,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.01,2319.0,0.6613176759342726,0.4996716507135529
1795,1988,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.2101687695156219,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,4615.0,0.869823100703731,0.2101687695156219
1796,4808,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.07021679644105533,0.0,0.03,8.0,prospective_motor,False,48.0,0.0,0.5,0.03,14772.0,0.9182544484195345,0.07021679644105533
1797,4428,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.053097133749513865,0.0,0.01,8.0,prospective_motor,False,48.0,0.0,0.5,0.01,20049.0,0.9103462292522788,0.053097133749513865
1798,4913,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.04012579809824057,0.0,0.03,8.0,prospective_motor,False,48.0,0.0,0.5,0.03,26264.0,0.8045006850641344,0.04012579809824057
1799,2687,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.07033328547075474,0.0,0.03,8.0,prospective_motor,False,48.0,0.0,0.5,0.03,11487.0,0.9216404233159421,0.07033328547075474
1800,4086,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.24189959471753186,0.0,0.01,4.0,prospective_motor,False,12.0,0.0,0.5,0.01,3776.0,0.799114370889492,0.24189959471753186
1801,2094,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.12001604979066606,0.0,0.01,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.01,8434.0,0.8720881956413223,0.12001604979066606
1802,3820,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.06600162087969848,0.0,0.02,8.0,prospective_motor,False,48.0,0.0,0.5,0.02,13325.0,0.8762001337327076,0.06600162087969848
