,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,rt,estimate,control
6430,5350,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.0,0.4,prospective_sensory,False,0.25,0.0,,0.5792998861952335,4.0
6431,311,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.005,0.8,prospective_sensory,False,0.5,0.0,,0.6861712071857589,1.9917450299942832
6432,12558,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6235074243537982,0.5
6433,10912,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6249848851362437,0.25
6434,9622,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6194026256183122,0.7012971406861577
6435,12034,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.01,0.4,prospective_sensory,False,1.0,0.0,,0.6249693415990615,1.0029920644293822
6436,24262,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.005,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6472172653836304,0.35863347942566637
6437,3328,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.625519302548333,0.5
6438,18661,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.0,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6208560910633522,0.35355339059327373
6439,12080,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6104966309910653,0.5051361403487213
6440,15918,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.0,prospective_sensory,False,1.0,0.0,,0.6377593417682637,1.00337060916561
6441,11285,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6018271325515683,1.3972534762526865
6442,1238,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.01,0.8,prospective_sensory,False,0.25,0.0,,0.619087944855806,4.006858727860472
6443,9469,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.6073152607291948,0.23375976553810215
6444,7475,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.01,0.8,prospective_sensory,False,2.0,0.0,,0.6159621061464499,0.49438028956889835
6445,6046,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.01,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6241758480894566,0.354858613867728
6446,18324,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6269351113544431,1.42491190665014
6447,6221,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.5946109034626358,0.7011967708953794
6448,20490,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.0,prospective_sensory,False,0.5,0.0,,0.6231347617354436,1.9935387393046828
6449,22127,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.5795596661940301,3.9905559439395786
6450,17420,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6235363859185769,0.5
6451,15179,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.0,0.8,prospective_sensory,False,1.0,0.0,,0.6432657303979923,1.0
6452,10703,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.5713441605171229,3.995839479964156
6453,192,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.0,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6296753055623641,0.35355339059327373
6454,8991,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.612791700022606,4.0
6455,22484,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.01,0.8,prospective_sensory,False,1.0,0.0,,0.6304364776215406,0.9929633853568218
6456,15471,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6281529487765394,0.5
6457,2480,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.01,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6248863146568608,2.8151694696793244
6458,3507,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6219144311285385,1.4037405842119868
6459,18934,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6323079275765751,0.25
6460,19602,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6281529487765394,0.5
6461,1124,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6490298425932867,0.7053587594511577
6462,8946,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.005,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6185506351897713,0.3439103037378527
6463,564,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.0,prospective_sensory,False,0.5,0.0,,0.6189487000609345,1.983542702256583
6464,10563,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6274895144313273,1.0
6465,16512,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.005,0.0,prospective_sensory,False,4.0,0.0,,0.5957151357969515,0.25328713191205404
6466,13323,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.005,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6428961382830126,0.36007727531189687
6467,15150,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.0,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6170277316650317,1.414213562373095
6468,23408,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.8,prospective_sensory,False,0.5,0.0,,0.6316347947432154,2.017367492021247
6469,8682,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.0,prospective_sensory,False,2.0,0.0,,0.6479268243979408,0.4998264969101605
6470,5970,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.0,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6331492670033105,0.7071067811865475
6471,16912,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6248020308297373,0.710493666409321
6472,7332,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.005,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6105024366744018,2.817727260536621
6473,7090,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.005,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6129725690787926,2.829913558978973
6474,17583,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.0,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6273870625122323,1.414213562373095
6475,9496,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.01,0.4,prospective_sensory,False,0.25,0.0,,0.5794841399442274,4.013494219143135
6476,18553,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.0,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6376857054551872,1.414213562373095
6477,5476,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.01,0.4,prospective_sensory,False,1.0,0.0,,0.6537703954346766,1.032501943407188
6478,22426,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.005,0.4,prospective_sensory,False,0.5,0.0,,0.6212969216201524,2.007724065726233
6479,1861,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.01,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6262265945960873,0.7260980319930039
6480,17108,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.5942441889107163,1.41100823286179
6481,706,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6067146636625632,0.25
6482,12256,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6150205436645283,1.413632832980902
6483,11723,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.5614132955374455,2.0
6484,5981,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6315821090823982,0.7106166214010631
6485,12642,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.616349465449122,4.0
6486,21940,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.005,0.4,prospective_sensory,False,0.5,0.0,,0.6424207391867355,1.9994635989340364
6487,5940,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6260073216988852,1.0
6488,11012,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.01,0.8,prospective_sensory,False,0.5,0.0,,0.6084809382493689,1.9789032439509797
6489,13593,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.005,0.0,prospective_sensory,False,4.0,0.0,,0.6211084286860201,0.2469975016037181
6490,9064,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.01,0.4,prospective_sensory,False,0.5,0.0,,0.621017571725738,2.01664453740511
6491,7741,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6322842797919765,0.3630324978467487
6492,5102,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.5679552644204295,0.23081235859818844
6493,910,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.01,0.4,prospective_sensory,False,2.0,0.0,,0.6261802887063843,0.4940672026219716
6494,417,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.005,0.0,prospective_sensory,False,2.0,0.0,,0.6320164582074966,0.4953986940494878
6495,235,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.6409966809209037,0.2576852313893983
6496,9494,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.6001290473929354,3.998711472799891
6497,17862,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.0,prospective_sensory,False,1.0,0.0,,0.6127325407241374,1.0065938154493466
6498,21742,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.4,prospective_sensory,False,1.0,0.0,,0.6151350866511143,1.0
6499,11302,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.4,prospective_sensory,False,1.0,0.0,,0.6293543482810368,1.0026698094016548
6500,10313,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6192279307495916,1.4237608813227647
6501,16424,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.0,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6168160125440693,0.7071067811865475
6502,21828,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.005,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6326718385592037,0.3497857739704358
6503,14934,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6296005784973798,1.0
6504,17981,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6481106624649545,0.24767838022728644
6505,17417,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6288011158837844,0.5
6506,19250,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.01,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6500218869620576,2.813147404641191
6507,18390,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6119014125798884,0.5
6508,11493,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.01,0.0,prospective_sensory,False,0.5,0.0,,0.6222526381859542,2.0031800012889804
6509,17918,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6351224352448043,0.4919589010502572
6510,16059,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.01,0.0,prospective_sensory,False,0.25,0.0,,0.6116961221197647,3.9862673623307168
6511,17002,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.6421846142667906,0.2557950936261346
6512,23474,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6232654134376812,0.7089531344745338
6513,494,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.0,0.8,prospective_sensory,False,0.25,0.0,,0.6241019134963327,4.0
6514,22920,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.0,prospective_sensory,False,0.5,0.0,,0.6260023402245278,2.0197736883037485
6515,14019,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6315568466609893,0.5
6516,16475,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.0,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6362676136359333,0.35355339059327373
6517,7632,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.62311925545081,1.4102154402614617
6518,8741,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6355747256180229,0.25086027825567664
6519,18876,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6321019063647831,0.5
6520,20626,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.01,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6419367370669526,0.35796735851481915
6521,13304,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.01,0.8,prospective_sensory,False,2.0,0.0,,0.649640055724185,0.5068681324450702
6522,9718,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.6188709355112075,0.24401285217766197
6523,21140,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.636867922836965,0.23653208889126218
6524,5868,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6180912676394608,2.825257701930221
6525,4980,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.005,0.0,prospective_sensory,False,1.0,0.0,,0.6324986304125735,1.0002076733851246
6526,17582,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.0,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.5926330962218264,1.414213562373095
6527,10271,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.005,0.8,prospective_sensory,False,0.5,0.0,,0.6214148368038048,1.9985313589062923
6528,23785,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.01,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6264943164632854,0.3402905067934678
6529,1121,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6359561354926608,0.6994593644350954
6530,5938,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6230495019856681,1.4110914882985377
6531,6120,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.01,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6183359683637061,2.82713648646471
6532,17732,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.8,prospective_sensory,False,4.0,0.0,,0.6352979712218477,0.2515717583466217
6533,10099,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.0,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.617819978550588,0.7071067811865475
6534,15564,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.005,0.0,prospective_sensory,False,0.25,0.0,,0.615690877698442,4.000611969998709
6535,9314,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.8,prospective_sensory,False,0.5,0.0,,0.6222170178310455,1.9899927150578656
6536,12317,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6346498677450134,0.5
6537,19296,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6233441528778507,1.4110774854243224
6538,20465,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.01,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6154730690841997,2.8354363615380427
6539,15951,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.01,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6333238006369712,0.7165339568688884
6540,11214,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6175709111825886,2.8212664515925203
6541,13889,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6043336969072812,2.838619019059628
6542,11413,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.6357443178199231,0.2567579594223505
6543,4052,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6431578913451418,0.5
6544,9642,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6196210348066581,0.5
6545,4900,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.005,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6054239571974059,2.829035393309078
6546,13507,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.0,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.5956496906827053,0.7071067811865475
6547,19608,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6247440408379966,0.5
6548,15140,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.01,0.8,prospective_sensory,False,0.5,0.0,,0.5904567757250215,2.0111084866856017
6549,8624,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6132013654452338,1.0020138582602383
6550,10791,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6240527619577663,1.4137969910964445
6551,10289,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.0,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6215941023700325,1.414213562373095
6552,19053,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6253610887794311,1.4188315757760332
6553,6055,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6278992887270972,0.25
6554,20265,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.005,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6399432620821439,1.4235044548604376
6555,17312,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.6655275445740867,2.0
6556,12719,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.0,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.619074213595629,1.414213562373095
6557,6324,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.6084553063174817,4.0
6558,1874,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6322986076436043,0.5069592238975418
6559,21576,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.0,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6245303120970409,0.35355339059327373
6560,11140,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.005,0.4,prospective_sensory,False,2.8284271247461903,0.0,,0.6309473595945414,0.36354215138180596
6561,19510,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.005,0.4,prospective_sensory,False,0.5,0.0,,0.6164611248278387,2.0015214428753603
6562,18584,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.0,0.8,prospective_sensory,False,1.0,0.0,,0.6244330266174393,1.0
6563,7931,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.01,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6164889043573059,0.7024466686905202
6564,3461,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.5897786883428714,2.0
6565,23148,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.005,0.0,prospective_sensory,False,0.5,0.0,,0.621174241491957,1.9973196827629462
6566,15572,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.01,0.8,prospective_sensory,False,0.25,0.0,,0.6487887011343298,3.9936931342849444
6567,5137,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.0,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6222811314495209,2.82842712474619
6568,3696,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.01,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6109427894065612,2.824037344366855
6569,11358,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.01,0.0,prospective_sensory,False,2.0,0.0,,0.633680941046375,0.5075682810691614
6570,10011,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.01,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6172401141544209,2.836296128528247
6571,17680,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.01,0.4,prospective_sensory,False,2.0,0.0,,0.6369534908673784,0.502611271127793
6572,21874,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.0,0.4,prospective_sensory,False,0.25,0.0,,0.597252270402009,4.0
